author,comment,publishedAt,likeCount,replyCount
@laksamanarohan9339,Pengen halalin  Luna,2023-03-28T10:55:37Z,0,0
@BokeGajian,"Pantau aja dulu Ampe INDONESIA Dirgahayu 100 tahun.Benar2 terjadi sesuai rencana ?<br>Semoga $UK$E$ 🙏<br><a href=""http://www.youtube.com/results?search_query=%23cumatemanyoutube"">#Cumatemanyoutube</a> 🎉",2023-03-28T09:45:42Z,1,0
@virgomanurung7042,Biar indonesia tambah maju secara merata👍,2023-03-28T09:17:47Z,3,1
@mambaakun9836,"Ekonomi sulit gaya elite ,haha",2023-03-28T09:00:38Z,1,1
@OpinikuOfficial,Video seperti ini mematahkan sebagian besar pertanyaan masyarakat.,2023-03-28T08:50:19Z,1,1
@dodirusbandi7505,Jangan banyak sy setuju 100 persen,2023-03-28T08:43:46Z,1,1
@ahmadkun69,Buat alasan berhutang ke IMF lah,2023-03-28T08:22:23Z,1,1
@rudiantoro1173,"Proyek mercusuar itu dulu di kawasan Asia tenggara idenya muncul dari presiden Soekarno sekarang dipakai sebagai bagian dari strategi ekonomi mungkin bagi rakyat awam proyek gini pemborosan tidak berguna non manfaat, tetapi jika melihat negara seperti Saudi, UEA, yg dekat Singapura itu justru buat proyek mercusuar tujuan akhir jelas uang contoh simplenya Monas dulu diprotes karena biaya bengkak sekarang jadi simbol ikon negara Indonesia serta objek wisata, kalo di Singapura ada bandara Changi yg punya air terjun tertinggi di dunia didalam airport, ada marina bay, ada taman botani terbesar di Asia Tenggara, Dubai ada Burj Khalifa asli itu gede abis, trus ada kayak figura gede sewaktu mau masuk kota Dubai yg bisa lihat dari figura itu kalo lihat ke kanan old Dubai kalo kiri new Dubai, dan masih banyak tempat megah lain seminggu gak bakalan cukup. Itu semua bisa menjadikan sebuah land mark bagi sebuah negara serta menjadikan objek wisata ujungnya duit, proyek IKN ini juga meskipun disebut mercusuar tetapi kedepannya bisa menjadikan land mark baru ikon baru serta tentunya menjadi objek wisata. Prof Renald Kasali buat narasi ini di channel YouTubenya dan dari penjelasannya masuk akal soal Pembangunan infrastruktur bikin boncos judulnya klik bait tetapi penjelasannya luar biasa",2023-03-28T07:19:13Z,0,0
@rudiantoro1173,Korea land housing paling juga group nya Hyundai ato Samsung,2023-03-28T06:54:17Z,0,0
@tistop.2102,"Kenapa tidak di Papua? Kenapa ke Kalimantan ? Justru kalau ke Papua selain areanya luas struktur tanah untuk gedung dan bangunan bagus ? Kalau kalimantan kalau gak salah kan banyakan rawa dan tanah gambut,, secara keamanan otomatis lebih fokus  menghilangkan kkb,, eh iya ga sih 😅",2023-03-28T06:44:17Z,0,3
@denihermansyah5159,"Konsep nya si bagus..tinggal gmn niat dan eksekusinya..trus jgn ngebebasin pajak buat investor,,intinya sih ibukota negara kita harus punya kita,jgn d gadein ke pihak asing atau orang tertentu yg berpihak ke asing dan aseng",2023-03-28T06:21:34Z,0,0
@harisfauzi8516,Bisa bisanya pas persiden dia ibu kota dipindahkan 😂 knp si,2023-03-28T06:15:57Z,0,0
@NGEBUNDIRUMAH,"saya org jawa, skrg giliran kalimantan. lokasi nya mantap sana sini sono kena semua. saya dukung ibukota di kalimantan . lanjutkan",2023-03-28T06:03:56Z,7,1
@badicandra8987,Terlalu jauh buat kami di sumatera gimana mau adil,2023-03-28T05:22:25Z,0,6
@artanajaya4702,"OK , siap-siap beli $WEGE dulu",2023-03-28T05:19:04Z,0,1
@anggaspecial2978,Saya setuju sih ibukota pindah. Sya rasa ini jg spya indonesia lbh maju dan merata,2023-03-28T04:55:28Z,0,1
@suriasumahayadi9257,"Gue gak setuju pindah ibu kota, buang buang uang aja....",2023-03-28T04:46:27Z,0,1
@rubiandinih9554,Pemikiran Bung Karno... pengeksekusi PK Jokowi❤❤❤🎉🎉🎉,2023-03-28T04:42:36Z,0,0
@charleswang7178,Di menit ke 09.12 itukah kak luna di dunia nyata?,2023-03-28T02:46:45Z,0,1
@deffs455,"Jujur gwa org kalimantan gk setuju dengan pemindahan ibu kota, karena bnyak efek buruk buat kalimantan, 20 thun kedepan habis tu hutan, ngomong tetap hijau ujungnya2 di bngun juga bangunan, ters dannya dari mana, masih bnyak yang harus di prioritaskan,",2023-03-27T23:34:10Z,0,2
@darag3655,kabur kekalimantan gara2 takut ditagih janji sama eyang sabdo palon<br>😂😂😂😂😂😂😂,2023-03-27T22:45:37Z,1,1
@ishu6324,Auto gundul ni hutan paru-paru dunia,2023-03-27T21:51:53Z,0,1
@sutarwanlaksanaputraofficial,ibukota buat negara tetangga,2023-03-27T21:40:21Z,0,1
@MuhammadYunus-yi8pp,"Dan ini akan menjadi bebannya presiden selanjutnya,, sangat miris negara ini",2023-03-27T21:31:56Z,0,1
@ydrhma,"Mau tau buat apa pindah,,, <br>1. Buat masa depan negeri ini. <br>2. Buat keadilan dan pemerataan pembangunan. Dan<br>3. Buat menyampaikan bahwa Indonesia bukan hanya Jawa.",2023-03-27T21:31:18Z,1,0
@rizalrisaldi2517,Mangrak mangkrak mangkrak..,2023-03-27T21:22:16Z,0,1
@logikasaya7533,Ak bayangin kayak pulaunya Avatar biru,2023-03-27T21:21:33Z,0,1
@sewaBARBENDER-re5pb,Ka saranjana aja lebih strategis,2023-03-27T21:20:13Z,0,1
@DaudKurnia,"Hai kamu yang berasal dari masa depan, terima kasih sudah bangga &amp; cinta dengan negara kita Indonesia, keberhasilan kita adalah keberhasilan Indonesia.. saya harap ketika kamu membaca ini, negara Indonesia sudah mencapai kejayaannya dan menjadi negara yang maju dan sejahtera. Namun, meskipun Indonesia telah mencapai kejayaannya, jangan pernah lupa akan sejarahnya.<br><br>Ingatlah perjuangan dan pengorbanan para pahlawan dan pejuang kemerdekaan Indonesia yang telah berjuang untuk mencapai kemerdekaan dan kebebasan untuk rakyatnya. Jangan lupakan nilai-nilai persatuan, kesatuan, dan kebhinekaan yang menjadi pondasi bangsa Indonesia.<br><br>Teruslah berjuang untuk mempertahankan dan meningkatkan kesejahteraan rakyat, mengatasi masalah-masalah sosial, dan menghadapi tantangan-tantangan di masa depan dengan kepemimpinan yang bijaksana dan kebijakan yang tepat.<br><br>Semoga Indonesia selalu menjadi negara yang kuat, maju, dan sejahtera, serta dapat memberikan kontribusi positif bagi dunia. Jangan lupa, mari jaga kebersamaan, toleransi, dan keharmonisan dalam bingkai Bhinneka Tunggal Ika. Salam dari saya, DaudKurnia.",2023-03-27T21:00:15Z,53,1
@aajolan1858,"bohong jika sbuah ibukota bsa hijau bsa melestarikn alam, seiring berjln nya padat pnduduk tanah akn brubah jdi rumah ,sperti jkrta tanggerang dlu pinggiran nya hutan&quot;,skrng abis ,apa beda nya dngn klimantan skitar area IKN psti kn gundul",2023-03-27T20:13:36Z,0,2
@wahyutan7029,Ada bagusnya juga pindah ibu kota hitung² ngurangi 10-15% kepadatan jakarta terus lu percaya gak setelah ibu kota pindah dijamin gk bakal banyak demo berjilid lg diJakarta karna kantor pusat sudah pindah  dan di IKN sponsor demo harus nyari sumber massa baru😅😂🤣,2023-03-27T19:00:15Z,0,1
@dedijunaidi9743,"Dijamin gagal kalau pak anies baswedan naik jadi presiden, mending dana nya di bagi bagi untuk LSM atau ormas keagamaan biar terpilih lagi 5 tahun berikutnya",2023-03-27T18:28:10Z,0,0
@DEDENMALIK,"NUSANTARA milik GAJAH MADA<br>Saya sangat tidak setuju kalo di beri nama NUSANTARA, pemerintah indonesia sekarang bobrok, tak sebaik NUSANTARA",2023-03-27T18:26:06Z,0,1
@kadyrov12373,Jakarta gak dirancang buat ibu kota? Jakarta tenggelam? belanda 2/3 wilayah dibawah muka laut dan biaya yg dikeluarkan belanda jauh lebih rendah ketimbang IKN...<br><br>buat kota administratif aja pake biaya 500T...liat aja nanti..pasti investornya dari tiongkok...,2023-03-27T18:13:33Z,0,2
@wongsienting3733,"bangun ini itu pada triak takut di korupsi, gk bangun triak duitnya habis di korupsi. eh warga indonesia memang beda😂",2023-03-27T17:20:21Z,0,1
@riptoripto4063,B A A C C O O O T T T!!!!!!!!!,2023-03-27T17:07:25Z,0,1
@satriadk,Buat apa atau buat siapa..? <br>Cocok buat judul konten satu lagi...,2023-03-27T17:07:07Z,0,1
@hey_GIL,2024 hmm terlalu dini 😋,2023-03-27T16:44:02Z,0,1
@raimusik258,Semoga proyek ikn cepat selesai 🤲❤,2023-03-27T16:15:30Z,2,0
@ringgosringgosos2612,Hrsny pindahin ke papua krn daratanny masih bnyk,2023-03-27T16:08:53Z,0,1
@codesulanbro1340,kita sebagai rakyat Indonesia yang cerdas bijaksana harus bangga ada kemajuan demi kemajuan untuk Indonesia tercinta,2023-03-27T16:07:19Z,3,1
@mr.rojerrojer5496,Bakal jadi proyek mangkrak .. hambalang versi jokowi,2023-03-27T15:43:57Z,0,1
@philiplahm2420,Habis itu kalimantan..jawa semua sudah🤣,2023-03-27T15:29:25Z,0,0
@bagindabaskara7812,"Setuju banget ibu kota dipindah ke kalimantan, soalnya di jakarta udah terlalu semrawut. Banjir, macet, polusi udara, pengangguran, kriminalitas, ormas rusuh semuanya jadi satu di jakarta",2023-03-27T15:19:55Z,0,0
@embul6997,"Percuma, rencana bagus ini bakalan ga jalan kalo anies baswedan presiden nya 😂😂😂",2023-03-27T15:11:24Z,0,0
@aprilbohemian6361,Indonesia jenius... Gw Penduduk Jawa sangat stuju perpindahan Ibu Kota Nusantara... Soalnya Jawa terutama DKi dh padet bgt.. Udh mumet liatnya,2023-03-27T15:09:16Z,2,4
@ariefrahman1177,Harga tanah dan rumah di Jakarta bakal turun wkwkwkwk,2023-03-27T15:03:13Z,0,1
@iwanwh-th2ok,"Jkrt udh ngk layak jdi Ibu kota,sudah mau tenggelam dn polusi yg serius juga kpdatan penduduknya yg over",2023-03-27T14:48:39Z,0,0
@RizkiRamadhani-gn8fo,knp nama kota ny jadi nusantara ? knp g ibu kota kalimantan aja kyk dki jkt knp harus jd nusantara apa jangan2 nama indonesia mau di ganti jd nusantara ? ada yg tau g ?,2023-03-27T14:45:28Z,0,0
@rogerge1076,"Ya kalo ngomongin uang mah emang gak ada abisnya... Cuma kalo megang uang pasti abis mlu, boro&quot; foya&quot; buat kebutuhan utama aja udh ngepas..",2023-03-27T14:24:41Z,0,0
@firmanrakhidaya8688,"Alasan kenapa Ibukota di pindah ke IKN Nusantara<br>1. Populasi di Jakarta dan Jawa sudah terlalu padat<br>2. Kontribusi Ekonomi pada PDB di pulau Jawa sebesar 58,56%<br>3. Krisis air bersih<br>4. Pertumbuhan Urbanisasi Sangat Tinggi<br>5. Ancaman bahaya Banjir, Gempa Bumi, dan Tanah Turun di Jakarta<br>6. Masih menimbulkan perspektif Jawa Setris bagi Masyarakat di Luar Jawa<br>7. Konversi lahan terbesar di pulau Jawa<br><br><br>Dan alasan ibukota Indonesia berada di IKN Nusantara?<br>1. Untuk menemukan posisi Sentral Indonesia sebagai negara kepulauan<br>2. Aspek keamanan Ibukota Negara<br>3. Pembangunan dan pertumbuhan Ekonomi selalu terjadi ketimpangan antara pulau Jawa dengan luar pulau Jawa lainnya<br>4. Ini sebagai contoh pemerataan pembangunan untuk wilayah itu perlu di Sentral juga",2023-03-27T14:19:12Z,0,0
@heysayang5344,Min ganti nama jadi NGOMONGIN OETANG 😅,2023-03-27T14:02:15Z,0,1
@gidionfrengky5460,"Proses perpindahan IKN SETELAH WACANA,PAK JOKOWI RAPAT DENGAN STAKE HOLDER,LALU MEMERINTAHKAN BAPPENAS MELAKUKAN STUDI KELAYAKAN..setelah siap kalu PRESIDEN MINTA IZIN KE DPR,lalu bersama DPR membuat UU IKN NUSANTARA DENGAN BIAYA 466 TRILYUN YG 20% DARI BIAYA ITU DITANGGUNG APBN SISANYA KPBU(KERJASAMA PEMERINTAH DAN BADAN USAHA)<br>DI LAIN PIHAK,MANUSIA INDONESIA BERPIKIRAN SEMPIT BILANG,KENAPA PEMERINTAH TIDAK MEMAKAI SAJA KOTA KOTA YG ADA DI LUAR JAWA UNTUK MENJADI IBUKOTA?<br>KARNA PRESIDEN JOKOWI INGIN BUDAYA BARU DITERAPKAN DI IBUKOTA  NEGARA YG BARU..MKSDNYA,SEMUA  TEMPAT DI IBUKOTA YG BARU AKAN TEREKAM CCTV,CONTOH APABILA SEORANG WARGA MEMBUANG SAMPAH SEMBARANGAN LANGSUNG TEREKAM CCTV DAN LANGSUBG DIKENAKAN DENDA YG LANGSUNG DIPOTONG DARI SYSTEM PERBANKAN SI WARGA TSB,TRANSPORTASI MASSAL TERINTEGRASI AKAN MELAYANI MOBILITAS PENDUDUK sedang kendaraan pribadi dan kedinasan pasti kendaraan berbasis listrik dan sedang dibangun juga KAWASAN INDUSTRI HIJAU TERBESAR DI DUNIA SELUAS 30.000 HEKTAR DI BULUNGAN YG BERBIAYA 132 MILYAR DOLLAR BERJARAK 182 KM DARI IKN(seperti jarak JAKARTA-BANDUNG)...NANTI UPACARA 17 AGUSTUS 2024 RENCANANYA AKAN DILAKUKAN DI IKN BARU..JIKA TAK ADA HALANGAN BERARTI INSYAALLAH...",2023-03-27T13:59:08Z,0,1
@maspalija8079,"Ibu kota &amp; kota bisnis harus dipisah, jangan dicampur.",2023-03-27T13:45:23Z,3,0
@nicoooticooo,"memang idealnya begitu, saya mendukung pemindahan IKN ke Kalimantan. Jakarta sudah sangat padat.",2023-03-27T13:41:56Z,3,0
@zhari83,JAKaRTA itu sering banjir,2023-03-27T13:38:59Z,1,1
@bspromedia,Semoga kita semua diberi panjang umur bisa menyaksikan perkembangan pesat indonesia,2023-03-27T13:32:25Z,7,0
@sebuahcerita3615,Saya orang jawa barat...bagus ibu kota pinda.....biar para pendatang juga ikut pindah ke sana...jawa barat sudah padat banyak pendatang 😮‍💨😮‍💨,2023-03-27T13:17:19Z,0,2
@iamphoenixCHANEL,"Dengan cara disebar diberbagai kota besar ...maka Jakarta pelan pelan bakalan normal kembali,gak padet penduduk....<br>jangan hanya ikan aja yg dibikin..tapi gedung2 dan pusat ekonomi harus di larang dibangun dijakarta.",2023-03-27T13:15:42Z,0,1
@bondamantap-ez7fs,"biar merata pembagunanya,,  itu bagus. saya suku batak mendukung Permindahan Ibukota.",2023-03-27T13:13:12Z,1,0
@issgu_akira7540,"Harapannya sih biar bisa ada pemerataan pembangunan, yahh tujuan utamanya biar pada mau transmigrasi jadi penduduk nya merata dan pembangunan ekonomi pun diharapkan merata juga, ehh <a href=""http://www.youtube.com/results?search_query=%23cmiiw"">#cmiiw</a> takut salah bu dosen, mohon koreksinya 😊😅",2023-03-27T13:12:50Z,2,2
@terlahirkembali8977,"saya merasa sistim ini sperti china waktu berpindah ibu kota dari nanjing ke beijing ibarat jakarta akan sperti shanghai menjadi kota termaju di tiongkok sperti pusat bisnis, hiburan, real estat, gedung2 komersial,dll. dan kalimantan akan seperti beijing sebagai pusat kota politik dengan orang2 berkuasa, menjadikan indonesia menjadi negara maju dengan pesat seperti tiongkok waktu itu 😁👍",2023-03-27T13:07:21Z,0,2
@robinardani4183,Proyek halu.. yg kecil aj byak koropsi apalgi mau bangun ikn  yg triliunan😅,2023-03-27T13:00:54Z,0,2
@ahmadyadi9296,Bentuknya sprt laut sbb dataran rendah bakal warga akan berenang sama buaya saat banjir wah ngeri.,2023-03-27T12:54:42Z,0,1
@aipz3,"Apapun itu semoga rencana² yang betul² baik untuk negara ini bisa benar² terwujud sehingga manfaat positifnya bisa dirasakan oleh semua lapisan golongan masyarakat Indonesia.<br><br>Untuk Nusantara, aku cuma berharap jika pemindahan ibukota ini tujuannya baik semoga hasil akhirnya juga sama baiknya. Mungkin sama seperti kekhawatiran yang dimiliki sebagian masyarakat Indonesia ketika mendengar berita ini tentang jangan sampai hutan Indonesia semakin berkurang atau habitat asli makhluk hidup disana jadi terganggu bahkan rusak. Karena sudah cukup kerusakan yang terjadi di bumi Indonesia selama ini, apa yang masih ada harus tetap kita jaga dan berusaha untuk dilestarikan.<br><br>Aku harap proyek forest city ini benar² berjalan/berproses dengan lancar dan semestinya, tidak dikorupsi, tidak di manipulasi, atau di ganggu oleh pihak-pihak yang tidak bertanggung jawab.<br><br>Ya tugas kita juga sebagai masyarakat Indonesia, netizen Indonesia untuk ikut mengawal atau memantau bagaimana jalannya proyek ini dari sekarang hingga akhir nanti, harapannya agar tidak melenceng ke mana-mana.<br><br>Btw, terima kasih Ngomongin Uang udah bahas masalah ini. Sehat dan semangat selalu ya Tim Ngomu!",2023-03-27T12:54:19Z,1,2
@yansyuan7790,Ayo pindah ke ikn...,2023-03-27T12:48:11Z,0,1
@antons4147,"ya buat korupsi lah IKN 😂😂, kalau pemimpin nya bener pasti bisa membenahi jakarta, masa kalah sama luar negeri yang membangun tembokk pinggir laut",2023-03-27T12:40:02Z,0,4
@Phonik5501,Jkt uda jadi kandang unta rawan demo rusuh  .  Ke 2  jkt  uda kumu banyak Gg tikus  !  Uda tidak pantas di jadikan ibu kota  !,2023-03-27T12:31:15Z,0,0
@asproman66,"Saya warga Jateng sangat-sangat mendukung proyek IKN Nusantara ini.<br>Untuk warga JKT dan sekitarnya, kalian harus legowo. Kalian sudah lama menikmati Kota pusat Ekonomi &amp; pemerintahan, skg giliran yang lain.<br>Mengenai visi Presiden kan tentang Solusi banjir bukan Janji tidak memindah Ibu Kota Negara.<br><br>Selamat tinggal jakarta, Selamat Datang IKN Nusantara 👍",2023-03-27T12:21:29Z,1,1
@ahmadfyan4252,Tikus tikus ikut pindah g yaa,2023-03-27T12:19:33Z,0,1
@GTX16SUPER,Warga 2040 gimana kabar Ibukota di Kalimantan?,2023-03-27T12:12:19Z,0,1
@AdySajaKok,"Kalimantan itu tanahnya gambut dan Kalimantan itu daerah panas bahkan kebakaran hutan Kalimantan membuat negara lain ikut protes dan juga telah terjadi kemaren banjir di lokasi IKN,ahli lingkungan juga sudah mengatakan bahwa Kalimantan itu tidak cocok jadi ibu kota .,apalagi sungai adalah sumber kehidupan orang Kalimantan sedangkan sungai di ibu kota saja tercemarnya minta ampun.,tidak ada gunanya untuk membangun ibu kota dengan alasan penghijauan dan ramah lingkungan tapi pohon disana di babat habis😢",2023-03-27T12:04:53Z,0,5
@m.ekokuswanto6005,Semoga lancar pembangunan IKN.amin. salam dari kal-teng.,2023-03-27T11:44:28Z,1,0
@TheRio2671,Selesai 2100. Soalnya fase korupsinya blm diitung,2023-03-27T11:43:04Z,0,1
@arfnab5707,"Bagus lah, gak macet lagi tanah kelahiran gw..",2023-03-27T11:40:25Z,0,1
@srinagachandra6327,Jokowi pindahkan IKN ke Kalimantan adalah jenius coz kadrun dijamin gak berani bikin kacau Kalimantan yg dikuasai oleh orang Dayak.,2023-03-27T11:36:06Z,2,0
@AbdulWahab-mn1cr,Mau pindahin IBU KOTA NEGARA.  ? Langkah Genius. Pemimpin Kita.,2023-03-27T11:31:49Z,0,2
@stbindihome7095,Kalau tidak sekarang kapan lagi. Alhamdulillah Indonesia diberikan presiden yang visioner dan membawa Indonesia lebih cepat maju. Amin,2023-03-27T11:28:47Z,1,0
@Adamadam-hm9fm,Pusat pemerintahan indonesia bisa pindah dari jakarta. <br>Tapi pusat ekonomi bisnis indonesia susah mau pindah dari jakarta dalam waktu dekat.<br>Hutan kalimantan paru paru dunia itu hanya akal akalan dunia agar indonesia tetap jadi hutan dsn gak ada nilai bisnis.<br>Sedangkan di luar negri hutan di tebang di gantikan tumbuhan yang nilai bisnis lebih tinggi dari tanaman asal hutan.,2023-03-27T11:22:29Z,0,1
@satya6755,Lagi nungguin berita korupsi dari pihak2 terkait di proyek ini. Nggak mungkin sih proyek sebesar ini tanpa kasus korupsi. Yg pasti kalau dr presiden kayaknya nggak mungkin. Tapi kalau bawahannya masih ada kemungkinan sangat besar,2023-03-27T11:09:36Z,0,0
@ryndnl,"Penyebab Jakarta penuh adalah karena menjadi pusat bisnis/industri, urban, dan pemerintahan. Jakarta sebagai ibukota bukan hanya nama, Ada pertimbangan geografis, sosial, Dan sejarah. Jadi daripada pindah ibukota, kenapa tidak bisnis/industri nya saja yg pindah??",2023-03-27T11:06:30Z,0,0
@septiando,Apa disana aman dari bencana alam,2023-03-27T11:01:42Z,0,0
@JENKPROJECT,😂2045 auto 50 thn aku,2023-03-27T10:48:35Z,0,0
@bambangsudiyono69,"Benar juga ya . Pindah lebih bagus karena banyak orang yg bukan penduduk Jakarta yg ngaku ngaku tinggal di Jakarta, padahal jelas di KTP iku Propinsi mana",2023-03-27T10:47:37Z,0,0
@pabupabu8444,Semoga pembangunan IKN berhasil.,2023-03-27T10:26:01Z,3,0
@liandanurfarizi9953,"Bentar&quot; kayak ada kecacatan logika. Tadi disebut di negara&quot; setiap kota dibagi fungsinya yang satu bikin sebagai pusat teknologi yang satunya buat pusat pemerintahan. Tapi narasi yang aku dapat sekarang bukan itu terkait kepindahan ibukota tapi lebih semuanya, artinya mimin menggunakan contoh kota di beberapa negara lain udah gak tepat. Sampai saat ini aku bingung IKN itu emang buat pusat pemerintahan atau ada tambahan lainnya. Kayak kurang jelas tujuan pindah IKN",2023-03-27T10:25:46Z,0,1
@aryagg2511,Seluas itu pasti akan menghancurkan banyak hutan,2023-03-27T10:12:14Z,0,4
@santisakinah2699,"Mudah2an Allah mengabulkan ,  cita-cita  baik ini terksana aamiin yra ❤🤲🤲",2023-03-27T10:09:05Z,2,0
@apasaja1256,"Pusing ngurusin jkrta, di reklamasi dan bendungan gk mau, di pindah jg ada yg gk mau, heran",2023-03-27T10:07:35Z,1,2
@jalinusnus7840,"Maaf pak saya kira ,hal ini krg pas, belum2 apa 2 udah banjir,",2023-03-27T09:58:00Z,0,0
@rock.metal1327,akan mangkrak ini proyek  karna terlalu banyak korupsi,2023-03-27T09:50:14Z,0,2
@Teposeliro,"Bikin Hukuman Mati utk Koruptor siapapun itu..klau ngak gitu tambah kurang ajar para Tikus2 Maling Uang Rakyat,..bisa Hancur Negeri ini,.klau ngak segera di  tindak dan di bersihkan para Bajingan Koruptor itu ,.",2023-03-27T09:46:38Z,1,1
@01agussalim87,"Kalsel,kalbar,kalteng dan Kaltara.....akan menjadi tetangga IKN... salam dari Kalimantan Selatan",2023-03-27T09:44:32Z,4,1
@saifularmia76,"Semoga sulawesi,papua,sumatra,bali,ntt,lombok,ambon suatu saat akan jadi ibukota negara juga,supaya pemeraan pembangunan semangkin cepat.",2023-03-27T09:42:47Z,1,1
@Teposeliro,"Bukan cuma itu ,IKN,. banyak modus2 korupsi Pejabat,.salah satunya yg akan datang Subsidi Motor Listrik,.. Uangnya Siapa untuk Subsidi itu?..,Uangnya luhut ya?,.Modus akal2lan sedot anggaran negara, ,Korupsi terang2ngan, Subsidi hanya Modus, Rakyat hanya di pakai Alat di bodohi,.,. yg jelas,ada deal2 sbelumnya,.komisi upeti dari perusahaan motor listrik. masuk kantong pribadi., mestinya KPK, BIN, DPR PPATK,,dll ,selidiki itu, mumpung belum dimakan Tikus2 lagi,.Batalkan, aneh, orang kaya kok di subsidi ?..Hutang Negara tambah lagi,, Siapa yg Bayar Hutang Negara?,.bukan Joko Wi, Luhut atau Sri mulyani,.tapi Rakyat dan Negara yg nanggung Akibat ulah para Perampok uang Negara,.Tangkap Para Anjing Koruptor,,itulah Perusak Generasi Negeri ini , ingat  Korupsi itu sama dengan Mencuri,  Mencuri di larang smua Agama dan Smua Negara  di Dunia ini,..Tangkap , Mereka Para Pencuri Uang Rakyat/Uang Negara  ,.💪🇮🇩",2023-03-27T09:40:57Z,0,2
@naser2992,"saya dari tahun 2050, mau menceritakan kondisi IKN, <br>1. <br>2. <br>3. <br>4.<br>5.",2023-03-27T09:29:45Z,0,0
@kuerangie9064,"<a href=""https://www.youtube.com/watch?v=YC6W9p97Y3U"">https://youtu.be/YC6W9p97Y3U</a>",2023-03-27T08:50:44Z,0,0
@riiiiieee,"Buat apa pindah ibu kota? Biar nama jokowi selalu dikenang, aku yakin proyek ini bakal mangkrak",2023-03-27T08:42:30Z,0,2
@LaunTehTakTergantung,Speed x 2,2023-03-27T08:41:28Z,1,0
@pakwardi4821,Jangan lupa sejarah.. duit nya dari ngutang..,2023-03-27T08:37:52Z,0,1
@katak_blazer,"Terlalu ambisius dan berpotensi mangkrak. Kemungkinan 85% lah. Soalnya ini ga bener2 direncanain, melainkan seolah2 &quot;terlihat terencana&quot;.",2023-03-27T08:16:36Z,0,1
@pancadarma8876,pak anis presiden i ka en batal... 👍🏻👌🏻,2023-03-27T08:14:55Z,0,0
@fakhrurrazikeliat5209,Hey... Pemimpin yg Bijak yg bisa di Ibukota Jakarta... Kalimantan Ibu kota Para Koruptor😅😅😅 para Ijazah Palsu..,2023-03-27T07:44:17Z,0,1
@yul9737,"SAATNYA ORG KALIMANTAN JADI PEMIMPIN NEGERI, SAATNYA ORG KALIMANTAN JADI PRESIDEN, JGN MAU DIBODOHI ORG JAWA, SAAT YG TEPAT ORG KALIMANTAN BERKUASA, JGN TAKUT, LOGIKANYA KALAUPUN KALIMANTAN MEMISAHKAN DIRI DARI INDONESIA TETAP BISA MANDIRI. MAKANYA WARGA KALIMANTAN HARUS BERANI CALONKAN JADI PRESIDEN. SAAT YG TEPAT UTK WARGA KALIMANTAN BERKUASA",2023-03-27T07:40:56Z,0,0
@fakhrurrazikeliat5209,Gak di di Izinkan  Pa Ijazah Palsu,2023-03-27T07:40:35Z,1,1
@wiyogaalfikrasalamramadhan2981,nice,2023-03-27T07:39:12Z,1,0
@ahmadrchanel9058,Smoga gagal total,2023-03-27T07:38:55Z,0,1
@mathdholpin-jy2hy,Bacooot wi..,2023-03-27T07:35:27Z,0,0
@yul9737,"Dan berharap presiden bakal bukan dari org JAWA . Org kalimantan jgn mau lg presiden org jawa, org kalimantan Harus JADI PRESIDEN..HARUUUUS, jgn mau dibodohi org jawa, KALAU ORG KALIMANTAN GA JD PRESIDEN KARENA PEMILIH KEBANYAKAN DARI JAWA, LOGIKANYA AKHIRNYA PULAU Kalimantan misahkan dari indonesia jg tetap untung...HIDUP KALIMANTAN",2023-03-27T07:34:02Z,1,0
@dimasguntoro9937,Tetap jha perpusatan ibu kota sluruh dunia mh ada di bandung. <br>Karna bandung memiliki sejarah yg luar biasa 🙏<br> Adapun indonesia ibu kota nya dmna itu sh terserah,2023-03-27T07:13:57Z,0,3
@Pemikirkritisss,Biar lebih dekat ke cina?😂,2023-03-27T07:11:40Z,0,6
@uwinchandean2787,Paru2 dunia hancur sudah... ☹️,2023-03-27T07:09:42Z,0,1
@jaya_san7533,"Ah yang bener min, ngurangin beban jakarta tambahin utang negara yg ada boss. <br>Bicara manis tapi beracun.",2023-03-27T07:08:12Z,0,1
@maindisiniyuk,Semonga lancar dan suskses selalu,2023-03-27T07:05:02Z,1,0
@azzurama,"pemindahan ini rancangannya udah keren dan memang dibutuhkan, cuma yang kurang sreg adalah nama Ibukota jadi Nusantara, karena biasanya kalau kita bilang senusantara itu ya seluruh negara Indonesia, nanti bakal berubah maknanya jadi hanya seibukota negara :&quot;)",2023-03-27T06:56:39Z,1,1
@roychanel2059,"Umur gw sekarang 39 semoga dikasih umur panjang buat melihat pembangunan IKN Sampai selesai sumua, Aamin Aamin yra",2023-03-27T06:08:24Z,3,0
@antonianrama8462,"Coba aja ya ter update pembangunan nya apa ngga.. Soalnya ngebangun sirkuit mandalika di tahun 2019 aja berasa sirkuit 70 an , masih kalah jauh sama sepang malaysia yg dibangun tahun 1998 tp serasa dibangun 2020. Tp smoga ga bgtu ya, smoga insinyur2 dan arsitek2 nya update ga kuno",2023-03-27T05:57:16Z,0,2
@misbahmaulana3226,Ya semoga tidak semakin sempit ruang terbuka hijaunya ya,2023-03-27T05:56:19Z,3,0
@christinanajaya8234,Semangat jgn lemah,2023-03-27T05:37:05Z,1,0
@PecintaDoraemon,pindahin lah ...jakarta tanah udah mendap .ramalan akan tengelam,2023-03-27T05:21:45Z,0,1
